Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
15,1783,2023,60953000,60953000,4.443773711985104,559.3042505224059
10,456,1880,32704490,32704490,2.542137633644692,350.06045736191896
23,1059,1797,73004932,73004932,5.591690131269984,733.6820166314554
20,1626,1899,71662573,71662573,5.091679596892751,737.5520806428524
11,1073,898,9046462,9046462,0.6433489883883058,74.54168929013127
23,867,282,2003338,2003338,0.30021208495423435,19.47739436190877
5,1558,1046,6021832,6021832,0.42673240249070915,57.668381126923876
2,816,912,1586890,1586890,0.08276636849456137,16.502505388479044
7,1341,1702,19692150,19692150,1.425643679463676,209.02568869566812
24,1226,464,5536458,5536458,0.5270605184230147,57.80750087506838
2,1556,1340,3896730,3896730,0.22085257161910962,33.40150959186535
8,227,252,506278,506278,0.07435506286378413,4.681041121449108
5,981,253,508034,508034,0.0603781278660291,5.183906942671751
11,1893,1156,15575954,15575954,1.4656258356742529,131.33813255883427
3,1256,1887,9516151,9516151,0.5760712804125613,82.62122835467589
11,1796,261,1155457,1155457,0.14697885425711937,10.077278761335084
16,367,66,91288,91288,0.09827692628245756,0.8227579691305115
4,1135,1140,5208670,5208670,0.29989719173457957,47.00405994739808
10,382,774,5702842,5702842,0.5288353485094442,57.70181380026315
8,1682,1623,21198013,21198013,1.3347024677897668,230.38168268776738
10,989,419,2002830,2002830,0.18828532566539666,18.84087758808019
13,1454,1446,27226744,27226744,2.6135014048418874,235.89684145531342
19,1886,389,3468723,3468723,0.34646458716460493,36.67064882516738
1,436,974,435388,435388,0.036400023888701255,4.386059732121344
12,1702,332,1784842,1784842,0.1738288046435576,18.396863801572586
12,1905,1669,33857344,33857344,2.4620343542009335,367.58674668488675
24,1409,1518,55189936,55189936,4.897377712961147,515.340971831293
13,1219,237,968392,968392,0.14861877658747313,9.599538507171046
24,78,593,8154353,8154353,0.706701319991642,72.1988439794225
22,1811,904,18827618,18827618,1.7532095873863551,162.2422742868685
8,1195,1658,21253912,21253912,1.7480138182259919,207.4673379758322
13,1122,464,3114842,3114842,0.23962387098132104,29.17220960050693
8,1787,1872,27909658,27909658,1.9665522569416483,293.17765360799154
2,415,1658,3456940,3456940,0.21621044847377358,28.291489446721513
10,545,187,420386,420386,0.10149817137949657,4.192505629173282
22,607,1845,72663490,72663490,5.234842330443984,737.4836952095116
16,463,432,3010618,3010618,0.218542652548327,31.644755150393994
4,1422,1480,8696490,8696490,0.5831872585160113,78.53562431095408
3,578,1529,5579331,5579331,0.3141628397772268,55.13398195252377
10,1184,664,4767530,4767530,0.3609921760237424,49.14072566865519
6,399,1759,16200400,16200400,1.4506737949770163,173.04828569704256
22,244,456,4492522,4492522,0.34366667866252115,40.60978719080022
8,1628,836,6268338,6268338,0.48422771577432006,53.509618417777354
2,588,663,837379,837379,0.047601898238729755,7.472536913858711
23,1358,936,20576098,20576098,2.129146266861817,219.44850128711886
5,2039,1781,16346028,16346028,1.6013110656086196,155.51535555936448
16,727,1643,41728924,41728924,3.2856108950567915,381.8292101262002
17,698,1076,19304526,19304526,1.884959349045612,184.92912966993268
21,1493,670,9999090,9999090,1.0626434173500459,105.75319562242926
1,1732,1265,2204905,2204905,0.14532025580205976,20.056547336448926
1,882,1709,1526147,1526147,0.09908107831734746,13.12545296551469
23,835,1432,46356714,46356714,4.597806528353321,382.23289852285194
21,631,1150,27211310,27211310,2.01538726476191,281.9501751898823
23,1594,907,19573977,19573977,1.5004647524109198,163.41429541373418
9,1100,1936,32151162,32151162,2.2407398537182277,326.3139367591483
10,1620,1017,10976491,10976491,1.236015122389729,106.66470589141899
3,1569,1213,4861714,4861714,0.391531204414656,46.20599807627587
22,579,467,4865216,4865216,0.5545083307984572,46.90870408450285
23,1134,865,17470415,17470415,1.2464828079870418,176.10043555439282
15,637,744,8242042,8242042,0.7939427882096013,67.84001748872947
11,466,327,1228549,1228549,0.1953910283213306,10.117921358806575
8,1300,1610,20266690,20266690,1.4176856167875171,206.98118258208982
9,1886,483,2786437,2786437,0.2379412999274976,23.84782076889182
5,2025,1685,14794310,14794310,1.421501504761726,126.50557209161867
22,633,1749,65402116,65402116,6.321876367407459,630.7738174325075
1,1101,1761,1958242,1958242,0.13801313961743042,20.562425614538263
13,557,1763,38320578,38320578,2.9541584047006224,332.22864234091054
10,418,1898,33252970,33252970,4.469285812013418,283.1993264622058
19,952,1645,50322205,50322205,4.16628309092134,550.9977700007092
15,258,712,7298722,7298722,0.624420981903677,60.661088524584834
21,2008,1612,55257758,55257758,5.587809413118915,481.94091472510297
1,1931,1206,2342062,2342062,0.13970274302327812,21.753913554897753
13,1716,1480,28858530,28858530,2.2201023330002267,243.25009486044115
17,378,646,6938696,6938696,0.6440430627305822,61.48715881408989
9,569,1919,30588870,30588870,2.376264670114222,275.64802194230776
22,308,1712,62131914,62131914,6.254893649221334,636.355522640916
23,133,1207,32251050,32251050,2.546611555223026,264.8069930331694
18,1109,784,11340570,11340570,1.5593154004720329,102.44300581474755
22,1433,178,926144,926144,0.21710190028247697,8.735322909473329
23,754,1258,35806464,35806464,3.237106295963574,342.1874585181593
19,1612,601,7487869,7487869,0.6275611097536766,80.33036171817858
13,1149,1646,34440914,34440914,2.5576310003856046,373.4796972498446
22,1806,122,536810,536810,0.12789820134600857,4.785109320302413
20,1967,1693,57839662,57839662,4.908607415707081,555.9601353304014
8,1637,1526,18826272,18826272,1.7159123705714698,195.88084752015854
4,1014,1284,6265930,6265930,0.39803631875947676,68.06855278537553
23,791,429,4402408,4402408,0.5081286027840924,37.52202713407641
12,1930,774,8100694,8100694,0.6868442826100951,77.8931518979771
21,1500,369,3288169,3288169,0.3989837050360817,35.11728955436845
12,1895,209,881154,881154,0.13992765849191502,7.239667231220635
5,80,1529,9496629,9496629,0.853555765844635,94.41955390444551
5,703,86,91342,91342,0.04823267431635975,0.8432227757282489
24,124,1983,90755971,90755971,8.499444609212409,871.9264808655375
6,666,235,436405,436405,0.08758618567533687,3.991288942618405
6,405,1319,9254114,9254114,0.5673605571299586,77.27325525534192
21,1135,949,19118564,19118564,1.5506187010415589,159.3083230947875
10,976,1254,15401638,15401638,1.1621131420648805,154.43560245775515
6,399,816,3667930,3667930,0.29359056880599343,33.62025653430941
23,736,775,13809735,13809735,1.5747790381461761,136.88798794007724
11,463,356,1439674,1439674,0.15896693257103814,14.55794309389613
13,1228,1992,50108770,50108770,4.492460969819422,492.78912989616276
10,1405,303,1258066,1258066,0.16310853274610063,10.368758717232545
14,1055,1458,29208124,29208124,2.705978179143492,289.7352512767286
3,321,1566,5427766,5427766,0.3904671761704872,44.993187681638865
16,439,904,12678610,12678610,1.0816098011145148,125.3873826713118
4,254,64,29450,29450,0.03948749834313097,0.25486656438152233
19,1232,1573,46521485,46521485,3.3031141536244406,418.1507871764596
2,369,1340,2306150,2306150,0.1114420159380923,20.773902334643935
22,1646,1378,42188858,42188858,4.610501632220694,346.92610461844487
17,577,1101,20060230,20060230,3.265510816323721,173.4347986002771
3,212,1916,7773222,7773222,0.5491539907016763,71.97197302641544
1,1708,615,1057195,1057195,0.06039111629553313,9.076701897381259
3,1017,1285,4626010,4626010,0.26999253262864154,48.88189563466817
4,1617,383,1064750,1064750,0.1179246718715263,8.906279885270225
16,1315,1734,47426644,47426644,3.959640313794177,493.9976004355893
3,1748,44,81366,81366,0.03711240357437012,0.8735381987678871
14,1349,248,1140066,1140066,0.12975870145211002,11.011617349438879
20,1605,95,326810,326810,0.12860786805239646,3.576572541731148
18,878,855,13202065,13202065,1.2419612442805008,113.18180794000469
15,1102,223,947537,947537,0.15845285746365206,7.75988532124707
20,340,1919,70678699,70678699,7.097034929055082,762.6009462667283
5,1097,36,45226,45226,0.061051998453434626,0.3792459421727737
18,452,907,14420403,14420403,1.3316616437994016,135.38772136164937
9,368,1869,28668601,28668601,2.4583730163013278,270.91836357497846
22,1517,199,1139882,1139882,0.20925959158584875,10.587914841083139
10,1014,1441,20178333,20178333,1.6777797756607025,201.0146005301983
20,576,877,15144923,15144923,1.1876065377040195,163.70288787998567
18,94,1031,18196129,18196129,3.3031540275112046,170.2070000908138
6,1938,826,5025394,5025394,0.30075245195168204,44.00722213803623
10,1200,455,2418335,2418335,0.21645255194940302,21.192690016292673
21,1476,1935,77800555,77800555,6.054127877591822,844.2842186834376
21,341,1292,33865914,33865914,2.9705935659469267,312.29867374328063
1,295,1992,609562,609562,0.05473268130500281,6.624215160489262
11,345,217,550322,550322,0.12269475120299884,5.34669439159559
2,1896,1323,4274623,4274623,0.22225107521519405,37.31470653070829
14,558,1227,20286001,20286001,1.75916997056951,183.36434202815866
12,419,589,4075890,4075890,0.3957770860614335,43.021344836953006
18,1488,810,12381670,12381670,1.173157911070837,134.78513883904992
3,1663,1173,4717816,4717816,0.3181594980619684,50.59266376996512
9,1923,1724,27125426,27125426,2.4186339078516834,251.54872068367735
21,1782,822,15003976,15003976,1.198905345566881,150.98746912079005
7,779,474,1725370,1725370,0.11761031072551528,16.403486831859095
7,1529,314,1077030,1077030,0.09670809617556203,9.462475130663318
18,398,1528,40342266,40342266,3.5190893509696095,404.0448007819672
8,1031,1433,15877650,15877650,1.2535726471494828,148.54557551501432
8,1141,1980,29737630,29737630,2.3978241248647882,276.03697045656344
5,483,802,2972222,2972222,0.2070147471629042,26.60332361377056
7,108,1564,14872086,14872086,1.2245512118978648,148.27803661432526
6,1587,1371,11595928,11595928,1.0690997989447133,98.67969039935664
10,725,422,1917156,1917156,0.20257459239162295,16.30454375727177
24,1323,999,24309676,24309676,2.7222255058860982,251.44827227403854
23,1295,1841,77009040,77009040,6.807541060518221,793.1324571079991
24,346,332,2661322,2661322,0.30073743394339103,25.708279659188825
4,1804,1031,5063251,5063251,0.27834571702726285,53.3629715028251
24,1390,1842,80661190,80661190,6.228143539051312,662.6262551825613
10,1115,1117,12497006,12497006,0.9086962533159062,128.13161135073616
20,1710,1409,40172009,40172009,2.5845681603504094,352.1884588186143
3,1479,1476,6559354,6559354,0.5138831047627438,58.728755243973715
8,432,1844,24632162,24632162,1.8504082420036096,227.27528162013712
7,128,384,940426,940426,0.09785634226949769,8.256714827782167
8,1361,699,4384138,4384138,0.31958335476851607,44.452218338168805
21,414,1291,33908125,33908125,2.894941493911666,368.81491204838113
16,575,1171,21272396,21272396,2.555277121510649,190.29178630967118
16,970,593,5865373,5865373,0.46065307984146553,60.82210694623874
9,1584,1452,19193998,19193998,1.6875349081744035,194.0175116628201
14,1277,612,5665294,5665294,0.44748773710168743,52.36008330441535
21,1310,1387,40335357,40335357,3.655814627957747,351.82681645322197
22,675,1636,57363078,57363078,5.816240075072797,541.9660574745708
2,983,333,442234,442234,0.06317078416123431,3.5917607215922622
15,1408,858,11535820,11535820,0.9309595571744079,121.39193079117923
18,1470,893,14894357,14894357,1.3035880993401665,142.72519859537223
3,779,1986,9461314,9461314,0.7392274390120059,77.07772395638831
3,1507,1274,5182642,5182642,0.3395103927286068,48.4442396743419
1,809,503,412470,412470,0.03851805114483439,3.469640502791213
11,160,65,54025,54025,0.08052040800337021,0.4743194845619618
12,325,1992,44339938,44339938,3.9568401801899924,480.69454733399846
20,914,1661,53987493,53987493,3.97319564406408,465.72463758924266
9,1755,1151,12640292,12640292,1.0770081148874573,117.0675206961159
12,212,496,2822250,2822250,0.1990410000937544,23.195809921246937
22,1748,460,5262410,5262410,0.4947171382620251,49.945036252653075
7,404,387,1061551,1061551,0.11023194626800414,9.451331598667705
8,1290,1804,25140554,25140554,2.0793190047115737,255.37716953477715
17,1321,1670,46873570,46873570,3.3613754216335083,458.91195667928446
20,1748,449,4628751,4628751,0.37101221335768353,41.9848086018155
7,171,402,1045210,1045210,0.09009876046086397,8.665077931982779
15,1167,1060,16993930,16993930,1.717568669184847,184.26076620969312
3,140,1634,5589924,5589924,0.2821825056482608,46.893344545172106
8,685,825,5344360,5344360,0.3878338035348948,55.40475322129305
8,976,171,374671,374671,0.0843928509504332,3.4290847773388
10,1919,308,1450998,1450998,0.15804851295633715,15.79734537950664
2,292,1837,3933027,3933027,0.20240098150378133,33.517224051951885
23,527,469,5101792,5101792,0.46865269128201453,49.368237472628216
13,925,379,2082994,2082994,0.2251723699985215,22.58594214360356
17,644,642,7025416,7025416,0.6041871080919303,71.14035489343993
24,1213,1283,39459958,39459958,4.265823342043093,346.0061016510219
9,1632,1129,12061117,12061117,0.914573905151185,123.41563397744457
13,141,408,2064490,2064490,0.24207961816139026,17.387441700711953
18,929,1819,57989730,57989730,4.8841851449197815,538.6928509825951
8,1606,657,4088521,4088521,0.256385525869866,39.33823235867249
20,1060,1683,55651771,55651771,4.51778743676876,477.6834051133017
18,850,1945,66019145,66019145,5.5847611172332075,659.3597038751293
5,552,1106,5520056,5520056,0.3712001475097005,55.88433766446407
10,1433,223,771590,771590,0.13555770929793498,7.272089008399937
16,985,1299,26624314,26624314,2.4009695796286925,230.77164967257337
6,1456,137,295519,295519,0.06795143640626368,2.5498225724954886
3,490,140,109630,109630,0.038647383377386726,1.0097078329265694
13,734,1476,27260254,27260254,2.4944195795946715,286.17874712965715
13,1438,1913,46709731,46709731,3.998741701515267,412.50781603897383
7,789,191,372842,372842,0.08893600146120616,3.20069618835343
1,1524,246,377620,377620,0.02558968493944004,3.305479811105019
15,706,648,6352354,6352354,0.5162835234385306,60.347596265611465
12,1296,1434,24509938,24509938,1.9078148227326206,257.5676111632767
19,1391,860,14534010,14534010,1.2191282226258273,152.92640009418625
18,270,1247,26806769,26806769,2.0098153158686185,291.58240507931146
5,1719,1443,10831168,10831168,0.8697249178554379,116.91812957428948
21,1938,501,6006499,6006499,0.5152274688117102,54.44666376556461
24,1532,2040,98911450,98911450,10.261796655577594,849.128124186682
19,42,386,2709344,2709344,0.30734819026709426,22.477568602458682
19,818,326,2189100,2189100,0.26915315523124134,18.25539051025632
18,1163,526,5329968,5329968,0.42289581315139296,47.8711828747622
6,1798,1918,21872882,21872882,1.9081383378797725,213.0320279437935
4,1245,1132,5269470,5269470,0.41345522098707393,50.191028080788016
15,425,117,244306,244306,0.10055825702331346,2.4782781136424488
7,1341,158,364358,364358,0.08311392526907634,3.0622278940586
11,920,922,9368452,9368452,0.6930822287876275,92.85835433400939
14,279,1725,39205810,39205810,3.7519667894283026,410.0427518320665
16,207,604,5612982,5612982,0.5251618249869975,47.8583427034663
19,982,1398,36592660,36592660,3.59623442468607,321.8202822764118
7,621,62,62630,62630,0.06774031837153047,0.6399801909795525
10,1887,1573,25268682,25268682,1.8107338413434129,228.7824500339169
1,524,1205,644685,644685,0.05420085503365846,6.445472437453418
20,1642,924,17766682,17766682,1.8463394003380975,178.36111637312328
14,462,274,1109162,1109162,0.1810942495365515,9.241775213953671
22,1263,1137,28620574,28620574,2.4230562452544464,276.2875431211739
16,1974,375,2859385,2859385,0.27838593855920635,26.809476800989078
12,493,502,3030584,3030584,0.2599910107254756,28.471175190499945
3,214,350,324460,324460,0.05065696468592122,2.901213171672575
3,1449,770,2311550,2311550,0.18254671063207537,19.066674504593145
13,265,769,7317814,7317814,0.9035733253531321,60.09201600750403
8,265,1253,11344672,11344672,0.8069919269755739,119.00018229172785
9,746,1613,22048107,22048107,1.8544588508157058,190.15820266275935
1,751,1363,1038616,1038616,0.07765689183448271,8.677676189621943
6,1057,328,889874,889874,0.082921953831392,7.307120661739228
